"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless Internet","Kitchen","Free Parking on Premises","Pets live on this property","Dogs","Heating","FamilyKid Friendly","Washer","Dryer","Smoke Detector","Fire Extinguisher","Essentials","Shampoo","Laptop Friendly Workspace","Internet","Air Conditioning","Pets Allowed","Carbon Monoxide Detector","Lock on Bedroom Door","Hangers","Hair Dryer","Iron","Cable TV","First Aid Kit","Safety Card","Gym","Breakfast","Indoor Fireplace","Cats","24Hour Checkin","Hot Tub","BuzzerWireless Intercom","Other pets","Washer  Dryer","Smoking Allowed","Suitable for Events","Wheelchair Accessible","Elevator in Building","Pool","Doorman","Paid Parking Off Premises","Free Parking on Street"
"1769",13830152,1,1,1,1,"within an hour",100,89,1,1,1,10,10,4,1,1,"Charlestown","02129",1,"Apartment","Private room",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",0,25,1,25,1,1125,19,44,50,242,5,96,10,10,10,10,9,10,0,0,"flexible",0,0,4,5,1,0,0,0,1,0,0,0,1,"TV, Wireless Internet, Air Conditioning, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, Lock on Bedroom Door, Hangers",11,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1770",5719606,1,1,1,1,"within a few hours",100,85,0,1,1,4,4,5,1,1,"Charlestown","02129",1,"Apartment","Entire home/apt",3,2,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",250,85,3,0,2,120,5,30,60,330,1,100,10,10,10,10,10,10,0,0,"strict",0,0,4,0.7,0,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Hot Tub, Indoor Fireplace, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1771",182613,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"Charlestown","02129",1,"Apartment","Entire home/apt",8,1,2,3,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,150,4,20,6,1125,6,14,38,38,50,92,10,10,10,10,9,9,0,1,"flexible",0,0,1,0.81,1,1,1,0,0,1,0,1,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1772",5620496,0,0,1,0,"within a day",80,33,0,1,1,1,1,5,1,1,"Charlestown","02129",1,"Condominium","Entire home/apt",4,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",95,50,1,0,2,4,27,57,87,87,10,98,10,10,10,10,10,10,0,0,"moderate",0,0,1,0.71,1,0,0,0,0,1,1,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron",18,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1773",82637,1,1,1,1,"within a few hours",80,67,0,1,1,2,2,3,1,0,"Charlestown","02129",1,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly""}",0,0,1,0,2,730,28,58,88,363,16,80,8,8,9,9,9,8,0,0,"strict",0,0,2,0.27,0,0,0,0,0,0,0,0,1,"TV, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets Allowed, Breakfast, Hot Tub, Heating, FamilyKid Friendly",10,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1774",3820516,1,1,1,1,"within an hour",100,100,0,1,1,4,4,3,1,0,"Charlestown","02129",1,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Breakfast,Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,25,1,0,2,21,2,16,33,252,2,100,10,10,10,10,10,10,0,0,"strict",0,0,3,0.11,1,0,0,0,0,1,1,0,0,"Cable TV, Wireless Internet, Air Conditioning, Breakfast, Heating, Smoke Detector, Fire Extinguisher, Essentials, Shampoo",9,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1775",14501620,1,1,1,1,"within a few hours",97,81,0,1,1,21,21,4,1,1,"Charlestown","02129",0,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,Iron}",0,100,1,0,2,1125,12,38,68,68,0,NA,NA,NA,NA,NA,NA,NA,0,0,"moderate",0,0,17,NA,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Pets Allowed, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Hangers, Iron",14,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1776",13371105,1,1,1,1,"within an hour",100,69,0,1,1,7,7,4,1,1,"Charlestown","02145",1,"Apartment","Private room",2,1.5,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",200,25,1,10,14,1125,0,0,0,271,1,40,8,2,4,6,8,6,0,0,"flexible",0,0,1,0.45,1,0,0,0,1,0,0,0,0,"Wireless Internet, Air Conditioning, Kitchen, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",16,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1777",14632658,1,1,1,1,"within a few hours",100,100,0,1,1,2,2,4,1,1,"Charlestown","02129",1,"Townhouse","Private room",2,1.5,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",0,0,1,0,1,1125,23,48,78,78,0,NA,NA,NA,NA,NA,NA,NA,0,0,"flexible",0,0,2,NA,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo",14,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1778",7321217,1,1,1,1,"within a day",90,67,0,1,1,3,3,4,1,1,"Charlestown","02129",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",500,80,1,0,2,1125,0,4,34,309,18,98,10,10,10,10,10,9,0,0,"moderate",0,0,1,1.47,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo",16,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1779",1102623,1,1,1,1,"within a few hours",100,89,0,1,1,1,1,4,1,1,"Charlestown","02129",1,"Apartment","Private room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",250,60,1,0,4,1125,21,36,66,156,47,95,10,10,10,10,10,9,0,0,"moderate",0,0,1,2.01,0,0,0,0,0,1,0,0,1,"Internet, Wireless Internet, BuzzerWireless Intercom, Heating, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",8,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1780",7472068,1,1,1,1,"within an hour",100,100,0,1,1,1,1,4,1,1,"Charlestown","02129",1,"Apartment","Entire home/apt",8,1,2,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",0,120,4,30,1,1125,17,38,68,343,27,89,9,8,10,10,9,8,0,0,"strict",0,0,1,2.04,0,0,0,1,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Laptop Friendly Workspace",21,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1781",7053454,1,1,1,1,"within an hour",100,100,0,1,1,1,1,4,1,1,"Charlestown","02129",1,"House","Private room",2,1,1,1,"Futon","{""Family/Kid Friendly""}",0,0,1,0,1,1125,0,3,33,308,8,95,10,9,10,10,10,10,0,0,"flexible",0,0,1,0.57,0,0,0,0,0,1,0,0,0,"FamilyKid Friendly",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1782",1755376,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",0,150,1,0,4,1125,29,59,89,364,2,90,9,9,8,9,10,9,0,0,"super_strict_30",0,1,79,0.06,0,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Wheelchair Accessible, Pool, Kitchen, Pets Allowed, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",24,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
"1783",4917583,0,0,1,0,"within a few hours",90,71,0,1,1,4,4,2,1,0,"West End","02114",1,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",500,150,1,0,30,360,30,60,90,365,0,NA,NA,NA,NA,NA,NA,NA,0,0,"moderate",0,0,4,NA,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Wheelchair Accessible, Kitchen, Pets Allowed, Doorman, Elevator in Building, BuzzerWireless Intercom, Heating, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",16,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
"1784",12130434,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",0,150,1,0,4,1125,24,54,84,359,2,90,9,8,9,8,10,8,0,0,"super_strict_30",0,1,79,1.46,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Pool, Kitchen, Pets Allowed, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Iron, Laptop Friendly Workspace",22,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"1785",10118573,0,0,1,0,"within a few hours",98,55,0,1,1,749,749,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,100,1,0,10,1125,29,59,89,179,0,NA,NA,NA,NA,NA,NA,NA,0,0,"strict",0,0,136,NA,0,1,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Pool, Kitchen, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Essentials, Shampoo, Hair Dryer, Iron, Laptop Friendly Workspace",18,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1786",979759,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",0,150,1,0,7,1125,24,54,84,359,2,80,6,10,7,7,10,8,0,0,"super_strict_30",0,1,79,0.05,0,0,0,1,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Pool, Kitchen, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Essentials",14,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1787",14423483,1,1,1,1,"within an hour",100,36,0,1,1,307,307,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",5,2,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",0,119,1,0,2,1125,30,60,90,357,0,NA,NA,NA,NA,NA,NA,NA,0,0,"strict",0,0,25,NA,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron",22,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1788",14404992,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"West End","02114",0,"Apartment","Private room",2,1,1,1,"Real Bed","{""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,75,1,0,2,1125,8,8,8,8,2,90,9,9,9,9,10,9,0,0,"strict",0,0,1,2,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789",8696236,1,1,1,1,"within an hour",100,100,0,1,1,2,2,5,1,1,"West End","02114",1,"Condominium","Private room",2,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",250,0,1,10,2,1125,0,0,0,0,31,94,10,9,10,10,10,9,0,1,"moderate",0,0,2,3.56,1,0,1,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Wheelchair Accessible, Kitchen, Doorman, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, Hangers, Iron, Laptop Friendly Workspace",19,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"1790",8814479,0,0,1,0,"within an hour",100,36,0,1,1,307,307,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",5,2,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,136,1,0,2,1125,24,54,84,359,2,90,9,10,8,9,9,9,0,0,"strict",0,0,25,0.2,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Pool, Kitchen, Free Parking on Premises, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",24,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"1791",8191739,1,1,1,1,"within a few hours",100,70,0,1,1,2,2,3,1,0,"West End","02114",0,"Apartment","Private room",1,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",450,50,1,58,3,1125,6,36,66,341,8,91,9,9,10,10,10,10,0,0,"strict",0,0,2,0.87,0,0,0,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Pool, Kitchen, Doorman, Gym, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer",21,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
"1792",965554,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,""translation missing: en.hosting_amenity_50""}",0,150,1,0,7,1125,29,59,89,364,6,100,10,10,8,9,10,9,0,0,"super_strict_30",0,1,79,0.17,0,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Pets Allowed, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Essentials",15,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1793",8814039,0,0,1,0,"within an hour",100,36,0,1,1,307,307,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",7,2,3,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,136,1,0,2,1125,17,47,77,350,4,85,10,9,8,10,10,9,0,0,"strict",0,0,25,0.54,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Pool, Kitchen, Free Parking on Premises, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",24,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"1794",8813451,0,0,1,0,"within an hour",100,36,0,1,1,307,307,4,1,1,"West End","02114",1,"Apartment","Entire home/apt",7,2,3,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,136,1,0,2,1125,20,47,77,352,10,94,10,9,9,9,10,10,0,0,"strict",0,0,25,0.96,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Pool, Kitchen, Free Parking on Premises, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",24,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
